Cd Type Statut;Code Statut;Label Statut;Lb Adm Tr;Lb Type Statut;CD NOM (lists!rouges)
LRN;EN;En danger;Guyane;Liste rouge nationale;1948
LRN;NA;Non applicable;France métropolitaine;Liste rouge nationale;1953
LRN;LC;Préoccupation mineure;France métropolitaine;Liste rouge nationale;4137
LRN;NA;Non applicable;France métropolitaine;Liste rouge nationale;4247
LRN;DD;Données insuffisantes;France métropolitaine;Liste rouge nationale;4254
LRN;LC;Préoccupation mineure;France métropolitaine;Liste rouge nationale;114160
LRN;EN;En danger;France métropolitaine;Liste rouge nationale;1027
LRN;LC;Préoccupation mineure;France métropolitaine;Liste rouge nationale;113212
LRN;LC;Préoccupation mineure;France métropolitaine;Liste rouge nationale;124814
LRN;NA;Non applicable;France métropolitaine;Liste rouge nationale;2669
LRN;DD;Données insuffisantes;France métropolitaine;Liste rouge nationale;2676
LRN;LC;Préoccupation mineure;France métropolitaine;Liste rouge nationale;163093
LRN;LC;Préoccupation mineure;France métropolitaine;Liste rouge nationale;112727
LRN;LC;Préoccupation mineure;France métropolitaine;Liste rouge nationale;113525
LRN;LC;Préoccupation mineure;France métropolitaine;Liste rouge nationale;113906
LRN;LC;Préoccupation mineure;France métropolitaine;Liste rouge nationale;112783
LRN;LC;Préoccupation mineure;France métropolitaine;Liste rouge nationale;112745
LRN;VU;Vulnérable;France métropolitaine;Liste rouge nationale;3726
LRN;NA;Non applicable;Polynésie française;Liste rouge nationale;1973
LRN;LC;Préoccupation mineure;France métropolitaine;Liste rouge nationale;1991
LRN;NA;Non applicable;France métropolitaine;Liste rouge nationale;1995
LRN;LC;Préoccupation mineure;France métropolitaine;Liste rouge nationale;129087
LRN;DD;Données insuffisantes;France métropolitaine;Liste rouge nationale;534823
LRN;LC;Préoccupation mineure;France métropolitaine;Liste rouge nationale;3106
LRN;LC;Préoccupation mineure;France métropolitaine;Liste rouge nationale;3136
LRN;NA;Non applicable;France métropolitaine;Liste rouge nationale;2559
LRN;NA;Non applicable;Guadeloupe;Liste rouge nationale;2586
LRN;LC;Préoccupation mineure;France métropolitaine;Liste rouge nationale;39437
LRN;LC;Préoccupation mineure;France métropolitaine;Liste rouge nationale;110987
LRN;LC;Préoccupation mineure;France métropolitaine;Liste rouge nationale;115237
LRN;LC;Préoccupation mineure;France métropolitaine;Liste rouge nationale;114589
LRN;LC;Préoccupation mineure;France métropolitaine;Liste rouge nationale;109506
LRN;NA;Non applicable;France métropolitaine;Liste rouge nationale;2706
LRN;LC;Préoccupation mineure;France métropolitaine;Liste rouge nationale;2706
LRN;NA;Non applicable;France métropolitaine;Liste rouge nationale;2715
LRN;NA;Non applicable;France métropolitaine;Liste rouge nationale;2715
LRN;NA;Non applicable;France métropolitaine;Liste rouge nationale;3422
LRN;LC;Préoccupation mineure;France métropolitaine;Liste rouge nationale;131313
LRN;LC;Préoccupation mineure;France métropolitaine;Liste rouge nationale;102901
LRN;LC;Préoccupation mineure;France métropolitaine;Liste rouge nationale;110920
LRN;LC;Préoccupation mineure;France métropolitaine;Liste rouge nationale;111289
LRN;LC;Préoccupation mineure;France métropolitaine;Liste rouge nationale;115305
LRN;LC;Préoccupation mineure;France métropolitaine;Liste rouge nationale;115110
LRN;EN;En danger;Réunion;Liste rouge nationale;111815
LRN;LC;Préoccupation mineure;France métropolitaine;Liste rouge nationale;126124
LRN;LC;Préoccupation mineure;France métropolitaine;Liste rouge nationale;125831
LRN;LC;Préoccupation mineure;France métropolitaine;Liste rouge nationale;2015
LRN;VU;Vulnérable;Martinique;Liste rouge nationale;2571
LRN;LC;Préoccupation mineure;France métropolitaine;Liste rouge nationale;457228
LRN;NA;Non applicable;France métropolitaine;Liste rouge nationale;4035
LRN;VU;Vulnérable;France métropolitaine;Liste rouge nationale;4155
LRN;LC;Préoccupation mineure;France métropolitaine;Liste rouge nationale;111297
LRN;LC;Préoccupation mineure;France métropolitaine;Liste rouge nationale;112426
LRN;NA;Non applicable;France métropolitaine;Liste rouge nationale;116089
LRN;NA;Non applicable;France métropolitaine;Liste rouge nationale;116216
LRN;NA;Non applicable;France métropolitaine;Liste rouge nationale;116263
LRN;LC;Préoccupation mineure;France métropolitaine;Liste rouge nationale;1067
LRN;LC;Préoccupation mineure;France métropolitaine;Liste rouge nationale;1201
LRN;LC;Préoccupation mineure;France métropolitaine;Liste rouge nationale;29879
LRN;LC;Préoccupation mineure;France métropolitaine;Liste rouge nationale;4367
LRN;LC;Préoccupation mineure;France métropolitaine;Liste rouge nationale;4494
LRN;LC;Préoccupation mineure;France métropolitaine;Liste rouge nationale;4516
LRN;LC;Préoccupation mineure;France métropolitaine;Liste rouge nationale;53623
LRN;LC;Préoccupation mineure;France métropolitaine;Liste rouge nationale;53661
LRN;LC;Préoccupation mineure;France métropolitaine;Liste rouge nationale;53668
LRN;LC;Préoccupation mineure;France métropolitaine;Liste rouge nationale;200118
LRN;NA;Non applicable;France métropolitaine;Liste rouge nationale;112560
LRN;LC;Préoccupation mineure;Martinique;Liste rouge nationale;60927
LRN;NT;Quasi menacée;Guadeloupe;Liste rouge nationale;60927
LRN;LC;Préoccupation mineure;France métropolitaine;Liste rouge nationale;87540
LRN;LC;Préoccupation mineure;France métropolitaine;Liste rouge nationale;87720
LRN;LC;Préoccupation mineure;France métropolitaine;Liste rouge nationale;101411
LRN;LC;Préoccupation mineure;France métropolitaine;Liste rouge nationale;89998
LRN;LC;Préoccupation mineure;France métropolitaine;Liste rouge nationale;105266
LRN;NA;Non applicable;France métropolitaine;Liste rouge nationale;3165
LRN;NA;Non applicable;France métropolitaine;Liste rouge nationale;67585
LRN;LC;Préoccupation mineure;France métropolitaine;Liste rouge nationale;82952
LRN;LC;Préoccupation mineure;France métropolitaine;Liste rouge nationale;62118
LRN;LC;Préoccupation mineure;France métropolitaine;Liste rouge nationale;65477
LRN;EN;En danger;France métropolitaine;Liste rouge nationale;64460
LRN;LC;Préoccupation mineure;France métropolitaine;Liste rouge nationale;84534
LRN;LC;Préoccupation mineure;France métropolitaine;Liste rouge nationale;95442
LRN;LC;Préoccupation mineure;France métropolitaine;Liste rouge nationale;96136
LRN;LC;Préoccupation mineure;France métropolitaine;Liste rouge nationale;89840
LRN;LC;Préoccupation mineure;France métropolitaine;Liste rouge nationale;89180
LRN;LC;Préoccupation mineure;France métropolitaine;Liste rouge nationale;105201
LRN;LC;Préoccupation mineure;France métropolitaine;Liste rouge nationale;107038
LRN;NA;Non applicable;TAAF : Îles éparses;Liste rouge nationale;3170
LRN;LC;Préoccupation mineure;France métropolitaine;Liste rouge nationale;1412
LRN;LC;Préoccupation mineure;Mayotte;Liste rouge nationale;3165
LRN;LC;Préoccupation mineure;France métropolitaine;Liste rouge nationale;69010
LRN;LC;Préoccupation mineure;France métropolitaine;Liste rouge nationale;85502
LRN;LC;Préoccupation mineure;France métropolitaine;Liste rouge nationale;84999
LRN;LC;Préoccupation mineure;France métropolitaine;Liste rouge nationale;65219
LRN;LC;Préoccupation mineure;France métropolitaine;Liste rouge nationale;64049
LRN;NA;Non applicable;France métropolitaine;Liste rouge nationale;89452
LRN;LC;Préoccupation mineure;France métropolitaine;Liste rouge nationale;138811
LRN;EN;En danger;France métropolitaine;Liste rouge nationale;84297
LRN;LC;Préoccupation mineure;France métropolitaine;Liste rouge nationale;610644
LRN;DD;Données insuffisantes;France métropolitaine;Liste rouge nationale;98278
LRN;LC;Préoccupation mineure;France métropolitaine;Liste rouge nationale;107397
LRN;LC;Préoccupation mineure;France métropolitaine;Liste rouge nationale;1437
LRN;LC;Préoccupation mineure;France métropolitaine;Liste rouge nationale;1950
LRN;NA;Non applicable;France métropolitaine;Liste rouge nationale;1956
LRN;NA;Non applicable;TAAF : Îles sub-antarctiques;Liste rouge nationale;2681
LRN;NA;Non applicable;France métropolitaine;Liste rouge nationale;117860
LRN;LC;Préoccupation mineure;France métropolitaine;Liste rouge nationale;77955
LRN;NT;Quasi menacée;France métropolitaine;Liste rouge nationale;77600
LRN;LC;Préoccupation mineure;France métropolitaine;Liste rouge nationale;79783
LRN;LC;Préoccupation mineure;France métropolitaine;Liste rouge nationale;80212
LRN;DD;Données insuffisantes;Guadeloupe;Liste rouge nationale;444423
LRN;LC;Préoccupation mineure;France métropolitaine;Liste rouge nationale;64063
LRN;LC;Préoccupation mineure;France métropolitaine;Liste rouge nationale;86081
LRN;LC;Préoccupation mineure;France métropolitaine;Liste rouge nationale;95927
LRN;LC;Préoccupation mineure;France métropolitaine;Liste rouge nationale;98512
LRN;LC;Préoccupation mineure;France métropolitaine;Liste rouge nationale;99570
LRN;LC;Préoccupation mineure;France métropolitaine;Liste rouge nationale;119805
LRN;LC;Préoccupation mineure;France métropolitaine;Liste rouge nationale;53908
LRN;CR;En danger critique;France métropolitaine;Liste rouge nationale;66832
LRN;LC;Préoccupation mineure;France métropolitaine;Liste rouge nationale;86728
LRN;LC;Préoccupation mineure;France métropolitaine;Liste rouge nationale;94698
LRN;LC;Préoccupation mineure;France métropolitaine;Liste rouge nationale;106854
LRN;LC;Préoccupation mineure;France métropolitaine;Liste rouge nationale;119991
LRN;LC;Préoccupation mineure;France métropolitaine;Liste rouge nationale;120685
LRN;LC;Préoccupation mineure;France métropolitaine;Liste rouge nationale;121988
LRN;NA;Non applicable;France métropolitaine;Liste rouge nationale;87429
LRN;DD;Données insuffisantes;France métropolitaine;Liste rouge nationale;77367
LRN;LC;Préoccupation mineure;France métropolitaine;Liste rouge nationale;77490
LRN;LC;Préoccupation mineure;France métropolitaine;Liste rouge nationale;91327
LRN;LC;Préoccupation mineure;France métropolitaine;Liste rouge nationale;91378
LRN;LC;Préoccupation mineure;France métropolitaine;Liste rouge nationale;53595
LRN;LC;Préoccupation mineure;France métropolitaine;Liste rouge nationale;53604
LRN;LC;Préoccupation mineure;France métropolitaine;Liste rouge nationale;54052
LRN;LC;Préoccupation mineure;France métropolitaine;Liste rouge nationale;54105
LRN;LC;Préoccupation mineure;Réunion;Liste rouge nationale;53747
LRN;LC;Préoccupation mineure;France métropolitaine;Liste rouge nationale;87143
LRN;LC;Préoccupation mineure;France métropolitaine;Liste rouge nationale;86131
LRN;LC;Préoccupation mineure;France métropolitaine;Liste rouge nationale;77756
LRN;LC;Préoccupation mineure;France métropolitaine;Liste rouge nationale;98977
LRN;LC;Préoccupation mineure;France métropolitaine;Liste rouge nationale;98717
LRN;NA;Non applicable;France métropolitaine;Liste rouge nationale;99358
LRN;LC;Préoccupation mineure;France métropolitaine;Liste rouge nationale;102990
LRN;LC;Préoccupation mineure;France métropolitaine;Liste rouge nationale;99108
LRN;NA;Non applicable;Guadeloupe;Liste rouge nationale;3170
LRN;LC;Préoccupation mineure;France métropolitaine;Liste rouge nationale;1442
LRN;NA;Non applicable;France métropolitaine;Liste rouge nationale;2630
LRN;LC;Préoccupation mineure;Polynésie française;Liste rouge nationale;3195
LRN;LC;Préoccupation mineure;France métropolitaine;Liste rouge nationale;1474
LRN;LC;Préoccupation mineure;France métropolitaine;Liste rouge nationale;88314
LRN;LC;Préoccupation mineure;France métropolitaine;Liste rouge nationale;81023
LRN;LC;Préoccupation mineure;France métropolitaine;Liste rouge nationale;1941
LRN;NA;Non applicable;Martinique;Liste rouge nationale;1952
LRN;VU;Vulnérable;France métropolitaine;Liste rouge nationale;2660
LRN;LC;Préoccupation mineure;France métropolitaine;Liste rouge nationale;88921
LRN;LC;Préoccupation mineure;France métropolitaine;Liste rouge nationale;88489
LRN;LC;Préoccupation mineure;France métropolitaine;Liste rouge nationale;88819
LRN;LC;Préoccupation mineure;France métropolitaine;Liste rouge nationale;80137
LRN;LC;Préoccupation mineure;France métropolitaine;Liste rouge nationale;81541
LRN;LC;Préoccupation mineure;France métropolitaine;Liste rouge nationale;141301
LRN;LC;Préoccupation mineure;France métropolitaine;Liste rouge nationale;1176
LRN;DD;Données insuffisantes;France métropolitaine;Liste rouge nationale;60062
LRN;LC;Préoccupation mineure;France métropolitaine;Liste rouge nationale;60383
LRN;LC;Préoccupation mineure;France métropolitaine;Liste rouge nationale;233665
LRN;NA;Non applicable;France métropolitaine;Liste rouge nationale;87696
LRN;LC;Préoccupation mineure;France métropolitaine;Liste rouge nationale;103301
LRN;NA;Non applicable;Mayotte;Liste rouge nationale;2607
LRN;LC;Préoccupation mineure;France métropolitaine;Liste rouge nationale;122069
LRN;LC;Préoccupation mineure;France métropolitaine;Liste rouge nationale;121555
LRN;LC;Préoccupation mineure;France métropolitaine;Liste rouge nationale;119585
LRN;LC;Préoccupation mineure;France métropolitaine;Liste rouge nationale;95136
LRN;NA;Non applicable;France métropolitaine;Liste rouge nationale;81978
LRN;LC;Préoccupation mineure;France métropolitaine;Liste rouge nationale;103772
LRN;LC;Préoccupation mineure;France métropolitaine;Liste rouge nationale;108351
LRN;LC;Préoccupation mineure;France métropolitaine;Liste rouge nationale;141406
LRN;LC;Préoccupation mineure;France métropolitaine;Liste rouge nationale;141949
LRN;LC;Préoccupation mineure;France métropolitaine;Liste rouge nationale;142037
LRN;NA;Non applicable;Guadeloupe;Liste rouge nationale;2607
LRN;DD;Données insuffisantes;France métropolitaine;Liste rouge nationale;2616
LRN;LC;Préoccupation mineure;France métropolitaine;Liste rouge nationale;2623
LRN;NA;Non applicable;France métropolitaine;Liste rouge nationale;3206
LRN;LC;Préoccupation mineure;Guadeloupe;Liste rouge nationale;3226
LRN;LC;Préoccupation mineure;France métropolitaine;Liste rouge nationale;60585
LRN;NA;Non applicable;Réunion;Liste rouge nationale;61568
LRN;LC;Préoccupation mineure;France métropolitaine;Liste rouge nationale;444443
LRN;NT;Quasi menacée;France métropolitaine;Liste rouge nationale;82665
LRN;LC;Préoccupation mineure;France métropolitaine;Liste rouge nationale;104246
LRN;LC;Préoccupation mineure;France métropolitaine;Liste rouge nationale;97776
LRN;LC;Préoccupation mineure;France métropolitaine;Liste rouge nationale;81195
LRN;LC;Préoccupation mineure;France métropolitaine;Liste rouge nationale;96912
LRN;LC;Préoccupation mineure;France métropolitaine;Liste rouge nationale;86124
LRN;LC;Préoccupation mineure;France métropolitaine;Liste rouge nationale;136648
LRN;LC;Préoccupation mineure;France métropolitaine;Liste rouge nationale;136927
LRN;LC;Préoccupation mineure;France métropolitaine;Liste rouge nationale;610909
LRN;LC;Préoccupation mineure;France métropolitaine;Liste rouge nationale;97511
LRN;LC;Préoccupation mineure;France métropolitaine;Liste rouge nationale;612638
LRN;LC;Préoccupation mineure;France métropolitaine;Liste rouge nationale;29011
LRN;LC;Préoccupation mineure;France métropolitaine;Liste rouge nationale;82750
LRN;LC;Préoccupation mineure;France métropolitaine;Liste rouge nationale;234118
LRN;LC;Préoccupation mineure;France métropolitaine;Liste rouge nationale;137073
LRN;LC;Préoccupation mineure;France métropolitaine;Liste rouge nationale;91258
LRN;NA;Non applicable;France métropolitaine;Liste rouge nationale;91848
LRN;LC;Préoccupation mineure;France métropolitaine;Liste rouge nationale;92196
LRN;LC;Préoccupation mineure;France métropolitaine;Liste rouge nationale;612462
LRN;NT;Quasi menacée;France métropolitaine;Liste rouge nationale;717179
LRN;LC;Préoccupation mineure;France métropolitaine;Liste rouge nationale;137096
LRN;LC;Préoccupation mineure;France métropolitaine;Liste rouge nationale;99922
LRN;LC;Préoccupation mineure;France métropolitaine;Liste rouge nationale;33349
LRN;EN;En danger;France métropolitaine;Liste rouge nationale;66315
LRN;LC;Préoccupation mineure;France métropolitaine;Liste rouge nationale;83503
LRN;NT;Quasi menacée;France métropolitaine;Liste rouge nationale;94259
LRN;LC;Préoccupation mineure;France métropolitaine;Liste rouge nationale;81263
LRN;LC;Préoccupation mineure;France métropolitaine;Liste rouge nationale;81272
LRN;LC;Préoccupation mineure;France métropolitaine;Liste rouge nationale;88470
LRN;NA;Non applicable;France métropolitaine;Liste rouge nationale;93734
LRN;NT;Quasi menacée;France métropolitaine;Liste rouge nationale;100718
LRN;EN;En danger;France métropolitaine;Liste rouge nationale;299
LRN;NA;Non applicable;France métropolitaine;Liste rouge nationale;83866
LRN;LC;Préoccupation mineure;France métropolitaine;Liste rouge nationale;142459
LRN;NA;Non applicable;France métropolitaine;Liste rouge nationale;101286
LRN;NA;Non applicable;France métropolitaine;Liste rouge nationale;103055
LRN;EN;En danger;France métropolitaine;Liste rouge nationale;105239
LRN;LC;Préoccupation mineure;France métropolitaine;Liste rouge nationale;104903
LRN;NA;Non applicable;France métropolitaine;Liste rouge nationale;101239
LRN;NA;Non applicable;Mayotte;Liste rouge nationale;3343
LRN;DD;Données insuffisantes;Guyane;Liste rouge nationale;3364
LRN;NA;Non applicable;France métropolitaine;Liste rouge nationale;3978
LRN;DD;Données insuffisantes;France métropolitaine;Liste rouge nationale;3798
LRN;LC;Préoccupation mineure;France métropolitaine;Liste rouge nationale;39268
LRN;LC;Préoccupation mineure;France métropolitaine;Liste rouge nationale;39279
LRN;DD;Données insuffisantes;TAAF : Îles sub-antarctiques;Liste rouge nationale;60889
LRN;LC;Préoccupation mineure;France métropolitaine;Liste rouge nationale;64077
LRN;LC;Préoccupation mineure;France métropolitaine;Liste rouge nationale;64104
LRN;LC;Préoccupation mineure;France métropolitaine;Liste rouge nationale;64140
LRN;DD;Données insuffisantes;Martinique;Liste rouge nationale;3255
LRN;LC;Préoccupation mineure;Guadeloupe;Liste rouge nationale;3261
LRN;LC;Préoccupation mineure;Guyane;Liste rouge nationale;2557
LRN;NA;Non applicable;Polynésie française;Liste rouge nationale;2568
LRN;LC;Préoccupation mineure;France métropolitaine;Liste rouge nationale;803
LRN;NA;Non applicable;France métropolitaine;Liste rouge nationale;199374
LRN;NA;Non applicable;France métropolitaine;Liste rouge nationale;2884
LRN;NA;Non applicable;France métropolitaine;Liste rouge nationale;977
LRN;NA;Non applicable;France métropolitaine;Liste rouge nationale;4172
LRN;DD;Données insuffisantes;France métropolitaine;Liste rouge nationale;4289
LRN;CR;En danger critique;France métropolitaine;Liste rouge nationale;3798
LRN;NA;Non applicable;France métropolitaine;Liste rouge nationale;4010
LRN;LC;Préoccupation mineure;Réunion;Liste rouge nationale;2901
LRN;NA;Non applicable;Guyane;Liste rouge nationale;3302
LRN;LC;Préoccupation mineure;France métropolitaine;Liste rouge nationale;457340
LRN;NA;Non applicable;France métropolitaine;Liste rouge nationale;4137
LRN;NA;Non applicable;France métropolitaine;Liste rouge nationale;4245
LRN;NA;Non applicable;France métropolitaine;Liste rouge nationale;4257
LRN;NA;Non applicable;France métropolitaine;Liste rouge nationale;4269
LRN;LC;Préoccupation mineure;France métropolitaine;Liste rouge nationale;162964
LRN;LC;Préoccupation mineure;France métropolitaine;Liste rouge nationale;219740
LRN;LC;Préoccupation mineure;France métropolitaine;Liste rouge nationale;717359
LRN;LC;Préoccupation mineure;France métropolitaine;Liste rouge nationale;93763
LRN;LC;Préoccupation mineure;France métropolitaine;Liste rouge nationale;92876
LRN;NA;Non applicable;Guadeloupe;Liste rouge nationale;3307
LRN;DD;Données insuffisantes;France métropolitaine;Liste rouge nationale;128308
LRN;NA;Non applicable;France métropolitaine;Liste rouge nationale;3716
LRN;NA;Non applicable;France métropolitaine;Liste rouge nationale;3733
LRN;LC;Préoccupation mineure;France métropolitaine;Liste rouge nationale;124034
LRN;NA;Non applicable;France métropolitaine;Liste rouge nationale;2873
LRN;VU;Vulnérable;France métropolitaine;Liste rouge nationale;3318
LRN;NA;Non applicable;Guyane;Liste rouge nationale;3318
LRN;LC;Préoccupation mineure;France métropolitaine;Liste rouge nationale;129305
LRN;LC;Préoccupation mineure;France métropolitaine;Liste rouge nationale;233268
LRN;LC;Préoccupation mineure;France métropolitaine;Liste rouge nationale;82139
LRN;LC;Préoccupation mineure;France métropolitaine;Liste rouge nationale;89232
LRN;LC;Préoccupation mineure;France métropolitaine;Liste rouge nationale;1530
LRN;LC;Préoccupation mineure;France métropolitaine;Liste rouge nationale;1532
LRN;NA;Non applicable;Guadeloupe;Liste rouge nationale;1966
LRN;LC;Préoccupation mineure;France métropolitaine;Liste rouge nationale;1970
LRN;LC;Préoccupation mineure;France métropolitaine;Liste rouge nationale;1748
LRN;LC;Préoccupation mineure;France métropolitaine;Liste rouge nationale;129470
LRN;LC;Préoccupation mineure;France métropolitaine;Liste rouge nationale;129477
LRN;DD;Données insuffisantes;Guadeloupe;Liste rouge nationale;1973
LRN;LC;Préoccupation mineure;France métropolitaine;Liste rouge nationale;1984
LRN;NA;Non applicable;France métropolitaine;Liste rouge nationale;1988
LRN;VU;Vulnérable;France métropolitaine;Liste rouge nationale;1991
LRN;LC;Préoccupation mineure;France métropolitaine;Liste rouge nationale;124967
LRN;LC;Préoccupation mineure;France métropolitaine;Liste rouge nationale;125006
LRN;LC;Préoccupation mineure;France métropolitaine;Liste rouge nationale;124707
LRN;NA;Non applicable;France métropolitaine;Liste rouge nationale;2440
LRN;NA;Non applicable;France métropolitaine;Liste rouge nationale;3518
LRN;LC;Préoccupation mineure;Mayotte;Liste rouge nationale;2489
LRN;LC;Préoccupation mineure;France métropolitaine;Liste rouge nationale;140781
LRN;LC;Préoccupation mineure;France métropolitaine;Liste rouge nationale;140371
LRN;LC;Préoccupation mineure;France métropolitaine;Liste rouge nationale;138623
LRN;LC;Préoccupation mineure;France métropolitaine;Liste rouge nationale;234030
LRN;NA;Non applicable;France métropolitaine;Liste rouge nationale;2720
LRN;VU;Vulnérable;France métropolitaine;Liste rouge nationale;2724
LRN;NA;Non applicable;France métropolitaine;Liste rouge nationale;3422
LRN;NA;Non applicable;France métropolitaine;Liste rouge nationale;3429
LRN;LC;Préoccupation mineure;France métropolitaine;Liste rouge nationale;125259
LRN;LC;Préoccupation mineure;France métropolitaine;Liste rouge nationale;124431
LRN;LC;Préoccupation mineure;France métropolitaine;Liste rouge nationale;124798
LRN;LC;Préoccupation mineure;France métropolitaine;Liste rouge nationale;2497
LRN;DD;Données insuffisantes;Guadeloupe;Liste rouge nationale;2497
LRN;NA;Non applicable;France métropolitaine;Liste rouge nationale;3042
LRN;CR;En danger critique;France métropolitaine;Liste rouge nationale;3076
LRN;NT;Quasi menacée;France métropolitaine;Liste rouge nationale;444440
LRN;LC;Préoccupation mineure;France métropolitaine;Liste rouge nationale;65165
LRN;LC;Préoccupation mineure;France métropolitaine;Liste rouge nationale;95154
LRN;LC;Préoccupation mineure;France métropolitaine;Liste rouge nationale;1559
LRN;LC;Préoccupation mineure;France métropolitaine;Liste rouge nationale;2741
LRN;LC;Préoccupation mineure;France métropolitaine;Liste rouge nationale;3561
LRN;NA;Non applicable;Martinique;Liste rouge nationale;2506
LRN;VU;Vulnérable;France métropolitaine;Liste rouge nationale;2514
LRN;LC;Préoccupation mineure;France métropolitaine;Liste rouge nationale;131499
LRN;LC;Préoccupation mineure;France métropolitaine;Liste rouge nationale;83933
LRN;NA;Non applicable;France métropolitaine;Liste rouge nationale;85186
LRN;DD;Données insuffisantes;France métropolitaine;Liste rouge nationale;89653
LRN;NA;Non applicable;Mayotte;Liste rouge nationale;3586
LRN;NA;Non applicable;France métropolitaine;Liste rouge nationale;2836
LRN;LC;Préoccupation mineure;France métropolitaine;Liste rouge nationale;125976
LRN;LC;Préoccupation mineure;France métropolitaine;Liste rouge nationale;126859
LRN;LC;Préoccupation mineure;France métropolitaine;Liste rouge nationale;2517
LRN;NA;Non applicable;France métropolitaine;Liste rouge nationale;3116
LRN;NA;Non applicable;Guadeloupe;Liste rouge nationale;3140
LRN;LC;Préoccupation mineure;France métropolitaine;Liste rouge nationale;3342
LRN;LC;Préoccupation mineure;France métropolitaine;Liste rouge nationale;132169
LRN;NT;Quasi menacée;France métropolitaine;Liste rouge nationale;65327
LRN;EN;En danger;Réunion;Liste rouge nationale;65335
LRN;VU;Vulnérable;France métropolitaine;Liste rouge nationale;66330
LRN;NA;Non applicable;France métropolitaine;Liste rouge nationale;526314
LRN;LC;Préoccupation mineure;France métropolitaine;Liste rouge nationale;87484
LRN;LC;Préoccupation mineure;Réunion;Liste rouge nationale;3239
LRN;NA;Non applicable;TAAF : Îles sub-antarctiques;Liste rouge nationale;3239
LRN;LC;Préoccupation mineure;France métropolitaine;Liste rouge nationale;127223
LRN;NT;Quasi menacée;France métropolitaine;Liste rouge nationale;128315
LRN;LC;Préoccupation mineure;France métropolitaine;Liste rouge nationale;133646
LRN;NA;Non applicable;France métropolitaine;Liste rouge nationale;67804
LRN;LC;Préoccupation mineure;France métropolitaine;Liste rouge nationale;86492
LRN;LC;Préoccupation mineure;France métropolitaine;Liste rouge nationale;87466
LRN;NT;Quasi menacée;Guadeloupe;Liste rouge nationale;3239
LRN;NA;Non applicable;France métropolitaine;Liste rouge nationale;3255
LRN;NA;Non applicable;France métropolitaine;Liste rouge nationale;3263
LRN;LC;Préoccupation mineure;France métropolitaine;Liste rouge nationale;133432
LRN;LC;Préoccupation mineure;France métropolitaine;Liste rouge nationale;163108
LRN;LC;Préoccupation mineure;France métropolitaine;Liste rouge nationale;32158
LRN;LC;Préoccupation mineure;France métropolitaine;Liste rouge nationale;54451
LRN;LC;Préoccupation mineure;France métropolitaine;Liste rouge nationale;56502
LRN;NA;Non applicable;TAAF : Îles éparses;Liste rouge nationale;3729
LRN;NA;Non applicable;France métropolitaine;Liste rouge nationale;1973
LRN;NT;Quasi menacée;France métropolitaine;Liste rouge nationale;1975
LRN;NA;Non applicable;France métropolitaine;Liste rouge nationale;3000
LRN;VU;Vulnérable;France métropolitaine;Liste rouge nationale;3525
LRN;VU;Vulnérable;France métropolitaine;Liste rouge nationale;4588
LRN;NT;Quasi menacée;France métropolitaine;Liste rouge nationale;60490
LRN;NA;Non applicable;France métropolitaine;Liste rouge nationale;69338
LRN;VU;Vulnérable;Guyane;Liste rouge nationale;77367
LRN;DD;Données insuffisantes;Guadeloupe;Liste rouge nationale;1988
LRN;NA;Non applicable;France métropolitaine;Liste rouge nationale;2725
LRN;NA;Non applicable;France métropolitaine;Liste rouge nationale;2734
LRN;NA;Non applicable;Guyane;Liste rouge nationale;3374
LRN;DD;Données insuffisantes;France métropolitaine;Liste rouge nationale;3388
LRN;LC;Préoccupation mineure;France métropolitaine;Liste rouge nationale;2042
LRN;DD;Données insuffisantes;France métropolitaine;Liste rouge nationale;459478
LRN;LC;Préoccupation mineure;France métropolitaine;Liste rouge nationale;1779
LRN;EN;En danger;France métropolitaine;Liste rouge nationale;2477
LRN;NA;Non applicable;TAAF : Îles éparses;Liste rouge nationale;2489
LRN;NA;Non applicable;France métropolitaine;Liste rouge nationale;3070
LRN;NA;Non applicable;Guyane;Liste rouge nationale;77424
LRN;LC;Préoccupation mineure;France métropolitaine;Liste rouge nationale;88775
LRN;LC;Préoccupation mineure;France métropolitaine;Liste rouge nationale;88802
LRN;LC;Préoccupation mineure;France métropolitaine;Liste rouge nationale;2760
LRN;LC;Préoccupation mineure;France métropolitaine;Liste rouge nationale;2767
LRN;NA;Non applicable;France métropolitaine;Liste rouge nationale;2776
LRN;LC;Préoccupation mineure;Guadeloupe;Liste rouge nationale;3688
LRN;EN;En danger;France métropolitaine;Liste rouge nationale;1820
LRN;NA;Non applicable;Martinique;Liste rouge nationale;2517
LRN;NA;Non applicable;France métropolitaine;Liste rouge nationale;2549
LRN;EN;En danger;TAAF : Îles éparses;Liste rouge nationale;3336
LRN;EN;En danger;France métropolitaine;Liste rouge nationale;4669
LRN;NA;Non applicable;France métropolitaine;Liste rouge nationale;3784
LRN;DD;Données insuffisantes;Martinique;Liste rouge nationale;60856
LRN;LC;Préoccupation mineure;France métropolitaine;Liste rouge nationale;94945
LRN;NA;Non applicable;TAAF : Îles sub-antarctiques;Liste rouge nationale;3551
LRN;NA;Non applicable;France métropolitaine;Liste rouge nationale;2823
LRN;LC;Préoccupation mineure;France métropolitaine;Liste rouge nationale;611688
LRN;LC;Préoccupation mineure;France métropolitaine;Liste rouge nationale;718406
